date,VOL_CHANGE,BA_SPREAD,ILLIQUIDITY,sprtrn,TURNOVER,RET
2000-01-06,-0.3278862855211327,0.007940709370037,-8.809889786642084e-10,0.000956,8.784945648607861,-0.167108
2000-01-07,-0.0873171478614188,0.0002516356316054,2.8489119701151717e-10,0.02709,8.01786925045384,0.051879
2000-01-10,0.574930780037372,0.0006567425569176,4.5340632696326847e-10,0.01119,12.627589072854924,0.149472
2000-01-11,-0.5796922469368455,0.0004489337822671,-1.8305674902134464e-10,-0.013063,5.307473589816496,-0.024737
2000-01-12,1.0916724016434314,0.0059055118110236,-3.4038492121675483e-10,-0.004386,11.101496030270551,-0.087767
2000-01-13,0.0273380203577229,0.0002684563758389,-3.435557917620321e-10,0.01217,11.404988954747273,-0.083415
2000-01-14,-0.3804611202470047,0.0005434782608695,-8.129538588627044e-11,0.010671,7.065834080619409,-0.012081
2000-01-18,0.2825337324373098,0.0023640661938534,-4.589408826087335e-10,-0.006832,9.062170556199558,-0.080435
2000-01-19,0.6605278623517643,0.00027808676307,2.0257385624681346e-10,0.000522,15.047986701953151,0.062648
2000-01-20,-0.3294469985131009,0.000534188034188,1.9062094909641168e-10,-0.007095,10.09047264932963,0.041157
2000-01-21,0.3461162054984703,0.0004646840148698,4.4767325140096444e-10,-0.002912,13.582948754401697,0.149573
2000-01-24,-0.2809230209363215,0.0002384927259718,-1.1018723842865987e-10,-0.027634,9.767185757091926,-0.02579
2000-01-25,-0.58199748972995,0.0,6.312477518387422e-10,0.006065,4.082708164738304,0.065824
2000-01-26,0.6135252631043229,0.0002252252252252,-3.8819055418239655e-11,-0.004213,6.58755276568754,-0.006489
2000-01-27,-0.0916134194585136,0.0100044464206313,8.491861951139017e-11,-0.003938,5.984044530959515,0.013063
2000-01-28,-0.2303337213743597,0.0004628558204119,-3.459780107899271e-10,-0.027457,4.605717285273726,-0.039351
2000-01-31,0.6147365821690776,-0.0072754641244355,-4.576111441039439e-10,0.025218,7.437020187659938,-0.077528
2000-02-01,-0.514513510652064,0.0060130718954248,-5.117423082083853e-10,0.010628,3.610572822116752,-0.040391
2000-02-02,-0.039235759848315,0.0042803638309256,-3.06921966098799e-10,-0.000114,3.468909253953325,-0.022745
2000-02-03,0.521115748855626,0.0005094243504839,4.248004291486071e-10,0.011248,5.276612497539424,0.050294
2000-02-04,-0.3101134912871188,0.0127659574468085,-5.40516666282093e-10,-0.000421,3.640263773758229,-0.042282
2000-02-07,3.94381340631412,-0.0005467468562055,-7.210301369367409e-11,-9.1e-05,17.996784847225562,-0.027128
2000-02-08,-0.58118556544418,0.0010376134889753,3.2430925920643177e-10,0.012273,7.537313269613525,0.053855
2000-02-09,-0.0189792332569675,0.0021287919105907,-1.5844111199144622e-10,-0.020822,7.394260842938693,-0.025162
2000-02-10,-0.368096535363664,0.0035480349344978,-2.556460466270058e-10,0.003634,4.672459045077754,-0.025013
2000-02-11,-0.0694613805677586,0.0002681684097613,1.9145009803450347e-10,-0.020969,4.347903589160342,0.01774
2000-02-14,0.0617031497984059,0.0002712967986977,-1.1857766563111007e-10,0.002033,4.616182935631329,-0.011531
2000-02-15,-0.0795876933427779,0.0002808988764044,-3.9542945416726456e-10,0.008713,4.248791583736139,-0.034183
2000-02-16,1.823027504517165,0.0015236160487557,3.9333332009936e-10,-0.010256,11.994455501848169,0.10618
2000-02-17,-0.3541585179390534,0.0034722222222222,1.3372102234074375e-10,0.000425,7.7465169178276945,0.02387
2000-02-18,-0.287185698736654,-0.0002585983966899,-3.353394748228536e-10,-0.030376,5.521828044006036,-0.040923
2000-02-22,-0.205415832387652,-0.0020650490449148,1.8632470377116144e-11,0.004517,4.387557140045056,0.00181
2000-02-23,0.2517528358179195,0.0074386312918423,3.2422296465618353e-10,0.006301,5.492137092364559,0.041043
2000-02-24,0.7777970259571656,0.0,3.678455669703273e-10,-0.005336,9.763904988954748,0.090255
2000-02-25,-0.4403487334109143,0.0079569389187924,-2.1133179722484e-10,-0.014829,5.464381793924018,-0.028201
2000-02-28,-0.0807186285458119,0.0014605647517039,-3.2742389865510027e-10,0.011017,5.023304389667768,-0.038615
2000-02-29,-0.4454294304231496,0.0031100478468899,2.6336572706481985e-10,0.013627,2.7857767765359465,0.017527
2000-03-01,1.7548687469821815,0.0004486316733961,3.401373584401341e-10,0.009346,7.674449377747643,0.066507
2000-03-02,-0.1994436899996722,0.0002332089552238,-2.5327524328078724e-10,0.001863,6.1438288751339645,-0.038134
2000-03-03,0.0489761553851522,0.0030274802049371,8.845557578690569e-12,0.019837,6.44472999278231,0.001399
2000-03-06,-0.3719038415527074,0.0095964566929133,-5.697109886988901e-10,-0.012695,4.047910150696617,-0.053563
2000-03-07,0.5919237928509871,0.0002381519409383,2.148136173612176e-10,-0.025631,6.443964480216968,0.033219
2000-03-08,-0.314211818772709,0.000943396226415,9.117862662427103e-11,0.008173,4.41919468078126,0.009764
2000-03-09,0.1581638208364266,0.0069930069930069,5.92034468157832e-10,0.025602,5.118151396513637,0.079245
2000-03-10,0.4401235860465713,0.0025337837837837,1.7526016397674768e-10,-0.004723,7.370770543076485,0.034965
2000-03-13,-0.3215424971587453,0.0002194907813871,-2.9188958611902547e-10,-0.008207,5.000754576671551,-0.038007
2000-03-14,-0.2422612890598519,0.0009267840593141,-5.635949491951165e-10,-0.017685,3.789265326655148,-0.052678
2000-03-15,1.6115677435367592,0.0002601456815816,-5.030336623210176e-10,0.02428,9.895923098794864,-0.109361
2000-03-16,-0.0792781104715091,0.003000545553737,-2.4256843884294307e-10,0.047639,9.111393014151046,-0.046306
2000-03-17,-0.3298750306062191,0.0005709391949757,-3.6374104536012934e-10,0.004114,6.105771964742679,-0.044463
2000-03-20,1.2491492395096753,0.0002930832356389,-9.700901667591456e-11,-0.005353,13.732792371120492,-0.025978
2000-03-21,0.0799320567563393,0.0003164556962025,-2.757551041758462e-10,0.025566,14.830482710351918,-0.073857
2000-03-22,-0.3883870929682943,0.0002997601918465,3.2206260512853823e-10,0.004532,9.070514643161786,0.055696
2000-03-23,-0.2299083944800379,0.0027863777089783,-2.4642398996288524e-10,0.017799,6.985127184444785,-0.031775
2000-03-24,-0.1223936724833811,0.0011848341232227,3.8216050966300636e-10,7.2e-05,6.130191815577087,0.045201
2000-03-27,-0.3668404818778464,0.002994908655286,-1.4797256349027542e-10,-0.002357,3.881389295947158,-0.01096
2000-03-28,0.41418677906695,0.0003126954346466,-4.2092269583194056e-10,-0.010585,5.489009426740448,-0.042228
2000-03-29,2.410604352035957,0.0044117647058823,-5.136038459742381e-10,0.000524,18.720839439207367,-0.149468
2000-03-30,-0.1763211129810599,0.0058570870753611,-2.590064203383099e-10,-0.013656,15.419960193346602,-0.058456
2000-03-31,-0.3984980482712449,0.0003886513797123,3.435709778646227e-11,0.007164,9.041972281449894,0.004686
2000-04-03,1.150038260328225,0.0005252100840336,-1.198195133096789e-09,0.004931,19.440586353944564,-0.260008
2000-04-04,0.1428325437462676,0.0005412719891745,-1.2331526224660548e-10,-0.007464,22.21733475479744,-0.029674
2000-04-05,-0.3197180787202985,0.0005681818181818,-3.0369976218810025e-10,-0.004924,15.114051172707889,-0.047361
2000-04-06,0.6203711933006888,0.0004625346901017,7.358330071401094e-10,0.009392,24.49037313432836,0.228409
2000-04-07,-0.4309412732125282,0.0038610038610038,4.1044160869135614e-10,0.009998,13.936460554371005,0.078168
2000-04-10,0.0952480034270677,0.0004688232536333,-4.4502438757691646e-10,-0.007841,15.243728972360632,-0.084942
2000-04-11,1.21358307863373,0.0005800464037122,-5.615031593224211e-10,-0.002572,33.74326050849623,-0.191749
2000-04-12,-0.1741124701905971,0.0,-5.734229907234215e-10,-0.022271,27.868138069077126,-0.139211
2000-04-13,-0.3884897995672949,0.0007102272727272,-3.6358780290819126e-10,-0.018171,17.041650696307652,-0.051213
2000-04-14,0.3779885294448402,-0.0057803468208092,-1.836486357627505e-09,-0.058278,23.48319918231762,-0.262784
2000-04-17,-0.0833600829874013,0.0017857142857142,5.58194366503307e-10,0.033084,21.525637749669947,0.078998
2000-04-18,-0.0501554575338292,0.0068306010928961,1.7479716671209132e-09,0.028663,20.446009539627784,0.307143
2000-04-19,-0.1753812154005658,-0.0049191848208011,-1.9884391116952335e-10,-0.009808,16.8601635364763,-0.028005
2000-04-20,-0.3950052223640954,0.0014378145219266,-2.6999374122199364e-10,0.004953,10.200310889655466,-0.022488
2000-04-24,-0.0064203061622831,0.000823723228995,-1.761798161702343e-09,-0.003262,10.134821770793408,-0.127247
2000-04-25,1.756467833382183,0.0008554319931565,-1.9335660029849887e-10,0.033276,27.93631020825348,-0.037068
2000-04-26,-0.3096764727179873,0.0008503401360544,4.4977587089233193e-11,-0.011134,19.28509220220604,0.005988
2000-04-27,-0.1654345170104005,0.0015037593984962,1.0421296666845523e-09,0.00269,16.09467228823304,0.130952
2000-04-28,0.8722477567944453,-0.0044247787610619,6.770817221029039e-10,-0.008526,30.13321408798603,0.189474
2000-05-01,-0.2821284615536817,0.0006049606775559,2.1381157131555663e-10,0.010892,19.48204011966861,0.04488
2000-05-02,-0.2020053717423906,0.0005931198102016,1.1685336778295168e-10,-0.014957,15.546563362994783,0.019964
2000-05-03,0.283559075321343,0.0006802721088435,-6.700614567759196e-10,-0.021566,19.954932494630256,-0.128114
2000-05-04,-0.342299116796248,0.0006443298969072,4.201547911350819e-10,-0.003908,13.124376725989569,0.055782
2000-05-05,-0.3752446637904896,0.0006439150032195,7.759100788171025e-12,0.01636,8.199524393985886,0.000644
2000-05-08,0.027201115175556,-0.0101010101010101,-1.413266517345427e-09,-0.005905,8.422560601411476,-0.107534
2000-05-09,0.4927912091915498,0.0007507507507507,-3.569178768572313e-10,-0.008447,12.573124424670144,-0.038961
2000-05-10,0.037663225103834,0.0032310177705977,-6.703345925877506e-10,-0.0206,13.04666884013501,-0.070571
2000-05-11,0.1038812709878136,0.0008537886289834,-4.90396972981516e-10,0.017902,14.40197338140534,-0.053918
2000-05-12,0.0782447919475508,0.0035460992907801,-3.234219092540537e-10,0.009341,15.528852792267566,-0.036926
2000-05-15,-0.0293385564316293,0.0016722408026755,5.13037810369195e-10,0.022098,15.07325866830316,0.060284
2000-05-16,0.0628247538105295,0.0016433853738701,1.3817390501466488e-10,0.009419,16.020232433261736,0.017559
2000-05-17,-0.1518305303468329,0.0008116883116883,1.1295628887643859e-10,-0.012442,13.587872046640074,0.012325
2000-05-18,-0.4258354668706582,0.0024813895781637,-3.036634962944792e-10,-0.007315,7.801674209880331,-0.018669
2000-05-19,0.0559609449608602,0.0008688097306689,-7.762124144573032e-10,-0.021055,8.238263270942006,-0.047974
2000-05-22,0.4980760098329515,0.0009009009009009,-3.9893235114958786e-10,-0.004428,12.341544568886162,-0.035621
2000-05-23,0.0421513897791503,0.0018450184501845,-2.577499276979981e-10,-0.019176,12.86175782448604,-0.023423
2000-05-24,0.1408060823348818,0.0084666039510818,-1.905623508819388e-10,0.018335,14.67277155569193,-0.019373
2000-05-25,-0.4315393995793997,0.001001001001001,-1.1085482939987426e-09,-0.01253,8.34089252838294,-0.060207
2000-05-26,-0.2267722781383103,0.013555787278415,-9.932101842417914e-10,-0.002533,6.449409328014728,-0.04004
2000-05-30,1.6807816281987995,0.0008333333333333,1.8583208131110246e-09,0.032242,17.28945803927585,0.251303
2000-05-31,-0.0500182187952523,-0.0009363295880149,-9.62078301838738e-10,-0.001301,16.424670144216016,-0.11
2000-06-01,-0.1679430625093408,0.0016920473773265,1.0138035338965215e-09,0.019858,13.66626073949064,0.106742
2000-06-02,1.3152592534382244,0.0105337078651685,6.971476697746008e-10,0.019637,31.64093663700521,0.204738
2000-06-05,-0.1127784663779596,0.0006574621959237,2.447580097433611e-10,-0.006519,28.07252032832157,0.068118
2000-06-06,-0.2272249846035714,0.0092790863668807,-3.9825616889591574e-10,-0.006671,21.69374232893525,-0.078895
2000-06-07,-0.1843602161777973,0.0007309941520467,-1.4929655163216828e-10,0.009274,17.694279303467322,-0.023555
2000-06-08,-0.2806024599780741,0.0006901311249137,4.925131465390135e-10,-0.006586,12.729221003375269,0.059211
2000-06-09,0.2256157227279747,0.0006377551020408,5.150674507813808e-10,-0.003229,15.601133399815897,0.082126
2000-06-12,0.0630770166888854,0.001410437235543,-6.240688849979093e-10,-0.007516,16.58520635164161,-0.095663
2000-06-13,0.7478345179742814,0.0006377551020408,3.5705430492095376e-10,0.01621,28.9881961491255,0.105783
2000-06-14,0.0386630240734657,0.0013306719893546,-1.4053912452775622e-10,0.000749,30.108967474685485,-0.041454
2000-06-15,-0.4883544734337918,0.0006849315068493,-1.9515083863265927e-10,0.005569,15.405118517950292,-0.028609
2000-06-16,-0.0363470227547026,0.0007102272727272,-2.6142217302777315e-10,-0.00965,14.84518832463946,-0.035616
2000-06-19,-0.1155754355935214,0.0026954177897574,4.2502451290708105e-10,0.014708,13.129449217551397,0.053977
2000-06-20,0.5662708764836655,0.0006648936170212,6.685250044671677e-11,-0.006763,20.564273933722,0.013477
2000-06-21,3.554117374418716,0.0005417118093174,2.017972987125036e-10,0.002155,93.65211721386927,0.227394
2000-06-22,-0.6907668352105789,0.0,-2.0843928634081e-10,-0.01822,28.960340595274623,-0.067714
2000-06-23,-0.5240542398292043,0.0012195121951219,-3.1943901551618375e-10,-0.007368,13.783551319423136,-0.047066
2000-06-26,1.5121502595900127,0.000524109014675,3.794831106448287e-10,0.009594,34.62635202516109,0.163415
2000-06-27,-0.5017785375312265,0.0010752688172043,-1.2028248094653803e-10,-0.003271,17.251591745934334,-0.025157
2000-06-28,0.3191440993277876,0.0005555555555555,-1.2081731086819746e-10,0.002944,22.757335455661245,-0.032258
2000-06-29,-0.1151970006535156,0.0005727376861397,-1.3091658309852052e-10,-0.008544,20.13575866830316,-0.03
2000-06-30,-0.1041569242227553,0.000526385028498,3.9423760798668124e-10,0.008465,17.768430100214406,0.088058
2000-07-03,-0.0563359392982234,0.0004941932295527,2.9014349311975405e-10,0.010271,16.767428900664004,0.06514
2000-07-05,-0.0047312499084619,0.0005425935973955,-4.3830576035125645e-10,-0.015862,16.688098004212595,-0.089202
2000-07-06,0.1091651153853336,0.0005646527385657,-1.8010394306498386e-10,0.007219,18.50985614840422,-0.039067
2000-07-07,-0.3525453463652999,0.0005494505494505,1.917029261484276e-10,0.015261,11.98429250139318,0.027668
2000-07-10,-0.0895395933049235,0.001088139281828,7.452673292183648e-11,-0.002218,10.911223824771188,0.00989
2000-07-11,0.1015915803615639,0.0011675423234092,-4.991714256833674e-10,0.003565,12.01971229680844,-0.068009
2000-07-12,0.1030259405624711,0.0005506607929515,3.7741215138703895e-10,0.00813,13.25805446147743,0.060128
2000-07-13,1.1427023445681677,0.0004918839153959,3.126786339083555e-10,0.001956,28.408064379020143,0.119493
2000-07-14,-0.37865414392048,0.0029761904761904,-3.551234482067229e-11,0.009453,17.65123308114439,-0.008362
2000-07-17,-0.5010319517077637,0.0020050125313283,-8.959561223185453e-11,0.000338,8.807401320449973,-0.010417
2000-07-18,0.2688409014376931,0.0005122950819672,-1.4932340094167268e-10,-0.011089,11.175191030763273,-0.021554
2000-07-19,0.1781006819924084,0.0010330578512396,-4.860119885763644e-11,-0.007886,13.165500174737655,-0.008197
2000-07-20,-0.2048905529995243,0.0004982561036372,2.638040111855231e-10,0.009184,10.468013563420325,0.036674
2000-07-21,-0.0034549030930811,0.000534188034188,-5.205432653096697e-10,-0.010284,10.431847590981649,-0.067265
2000-07-24,0.8110319063498517,0.0017381228273464,-3.6145241080394977e-10,-0.010742,18.8924088294466,-0.077991
2000-07-25,2.516166915642267,0.000735294117647,-3.5471484268696735e-10,0.006952,66.42886288288798,-0.212051
2000-07-26,-0.1786429533928725,0.0007380073800738,-7.514189876407144e-12,-0.014955,54.56181462695872,-0.003676
2000-07-27,-0.7835186751844461,0.0008,-7.931709010012546e-10,-0.001928,11.811613914784695,-0.077491
2000-07-28,0.0749409650780348,0.0008019246190858,-2.290792196143636e-11,-0.020509,12.696787660687804,-0.0024
2000-07-31,0.3505687570811018,0.0007925499794697,8.26156231043482e-11,0.007705,17.06423415294383,0.011828
2000-08-01,-0.1676702480531512,0.0008771929824561,-8.962305558282947e-10,0.005081,14.203069779682682,-0.096493
2000-08-02,0.2422590800169148,0.0036429872495446,-2.8599435905392246e-10,0.000417,17.643892397924656,-0.036842
2000-08-03,0.1349367052194021,0.0066666666666666,5.813808671772273e-10,0.009634,20.024701105346267,0.092896
2000-08-04,-0.3548741403297304,0.0008077544426494,2.977740130135434e-10,0.007139,12.91845251522671,0.031667
2000-08-07,-0.332117547765603,0.0008149959250203,-1.2621569201503838e-10,0.011204,8.628007744943229,-0.008885
2000-08-08,0.3569438891618397,0.00084388185654,-3.7104547754178947e-10,0.002352,11.70772238514174,-0.03423
2000-08-09,-0.2767724677426606,0.0,-5.643500967684207e-10,-0.006697,8.467347168960073,-0.036287
2000-08-10,0.8742176902464096,0.0009398496240601,-6.083157270220382e-10,-0.008568,15.86965185352282,-0.068301
2000-08-11,1.192949080907176,0.0009852216748768,-1.960681028950741e-10,0.007937,34.801338446499734,-0.046053
2000-08-14,-0.2163510672546524,0.0052539404553415,6.041775181691245e-10,0.013398,27.272031731709152,0.125123
2000-08-15,-0.0494426036506306,0.0008326394671107,2.495515035932591e-10,-0.00478,25.92363147605083,0.051664
2000-08-16,-0.533495379191296,0.0008312551953449,1.721106842802751e-11,-0.003085,12.093493871719678,0.001665
2000-08-17,-0.2109577500036917,0.0008319467554076,-1.0895709568843237e-11,0.010961,9.54227761485826,-0.000831
2000-08-18,0.6858815116299686,0.0007917656373713,3.75626352168176e-10,-0.002908,16.087149409730056,0.050749
2000-08-21,-0.5338127445160628,0.0008223684210526,-6.136667963931635e-10,0.005202,7.499624031882097,-0.037213
2000-08-22,1.524519363328738,0.0008726003490401,-3.9900124165622384e-10,-0.0009,18.93294608617189,-0.057566
2000-08-23,-0.2815678191185684,0.0009017132551848,-3.218768408693304e-10,0.005233,13.602037747199038,-0.032286
2000-08-24,2.284556244420059,0.0009587727708533,-1.920692611056769e-10,0.001554,44.67665801939995,-0.059513
2000-08-25,-0.3478367067172511,0.0008920606601248,3.443317405365854e-10,-0.001233,29.136476426799007,0.074784
2000-08-28,-0.2518094202113108,0.003731343283582,-2.812922071440421e-10,0.005072,21.799637190766223,-0.043711
2000-08-29,-0.3763628532143438,0.000942507068803,-1.0698036410786732e-10,-0.002807,13.595063538611926,-0.010261
2000-08-30,0.9308852424561292,0.0008620689655172,4.6082305225487854e-10,-0.004802,26.25050755695917,0.093308
2000-08-31,0.3587153453612159,0.0008271298593879,1.4731694852964802e-10,0.010043,35.66696744116099,0.042241
2000-09-01,-0.4760572696511959,0.0008658008658008,-3.1120485200693633e-10,0.002036,18.68744830438379,-0.044665
2000-09-05,-0.2196374098114119,0.0009208103130755,-5.672832452258485e-10,-0.009002,14.582985562824271,-0.05974
2000-09-06,0.2552095921851767,0.0009041591320072,1.3680075482431256e-10,-0.00984,18.30470336115497,0.018416
2000-09-07,-0.3679227553230492,0.0008928571428571,1.4690116074895686e-10,0.006876,11.569986465147757,0.012658
2000-09-08,0.0825351719073175,0.0009259259259259,-3.9705519435751147e-10,-0.005331,12.52491728701406,-0.035714
2000-09-11,1.081271936308629,0.0009970089730807,-4.10082792901658e-10,-0.003506,26.067758854049178,-0.071296
2000-09-12,0.4286693485723847,0.0010131712259371,-6.526398315774789e-11,-0.004882,37.24220806075645,-0.015952
2000-09-13,-0.1840398175491694,-0.0009871668311944,1.2869033199142375e-10,0.00197,30.388158884126625,0.026342
2000-09-14,-0.1608372509361882,0.0068426197458455,5.6910177107586315e-11,-0.002721,25.500610948191596,0.009872
2000-09-15,-0.0016155184125974,0.0010224948875255,-2.65679450196587e-10,-0.01017,25.459414241672302,-0.043988
2000-09-18,-0.2692143547516538,0.0062630480167014,-1.725442128382561e-10,-0.014531,18.605374464245436,-0.02045
2000-09-19,-0.1584803555307676,0.0010090817356205,3.3387667994236664e-10,0.010654,15.656788104368747,0.034447
2000-09-20,-0.1740824141816603,0.0010309278350515,-2.5406880182793816e-10,-0.005863,12.931216632829535,-0.021191
2000-09-21,0.6532950810377838,0.0010660980810234,-2.474005870512586e-10,-0.001578,21.379116850891045,-0.03299
2000-09-22,-0.197580902211278,0.0011111111111111,-3.9460371241325854e-10,-0.000228,17.155011655011656,-0.040512
2000-09-25,0.2518770998205084,0.0011135857461024,-1.7327105313794215e-11,-0.006689,21.475966238063013,-0.002222
2000-09-26,-0.1384380124742271,0.0043572984749455,1.9719155165148687e-10,-0.008214,18.50287615610196,0.022272
2000-09-27,0.7381306519797741,0.0,-6.93472191668755e-10,-0.000448,32.16041619670652,-0.119826
2000-09-28,-0.1982341066824954,0.0025575447570332,-2.399905084492272e-10,0.022235,25.785124821415145,-0.032178
2000-09-29,0.0354412209099084,0.0011901218741925,4.993373733743926e-10,-0.014935,26.4735409793286,0.074488
2000-10-02,-0.2222225351497839,0.0,-1.0371471428791276e-09,-0.000195,20.590523588510504,-0.107409
2000-10-03,0.0846055939333425,0.0014204545454545,-5.817155514619418e-10,-0.006803,22.33259706611493,-0.061333
2000-10-04,0.0872328056879039,0.001374098096973,2.846937306370602e-10,0.00551,24.28073216648959,0.033736
2000-10-05,0.2050448436517618,0.0015748031496062,-1.022875244301073e-09,0.001367,29.25937109731775,-0.127448
2000-10-06,0.1464395923900578,0.001727115716753,-6.770925679948869e-10,-0.019,33.5441014743984,-0.088189
2000-10-09,0.2289004685743974,0.0056899004267425,1.1020024794431875e-09,-0.00494,41.22236201979533,0.214162
2000-10-10,0.5259849647654788,0.0014970059880239,-1.766789149929834e-10,-0.010706,62.9047046543272,-0.049787
2000-10-11,-0.4637324656802996,0.0041152263374485,5.537169647420373e-10,-0.016171,33.73375086208503,0.091317
2000-10-12,-0.1941885818291927,0.0029154518950437,-4.716803386560075e-10,-0.025509,27.18304162239744,-0.058985
2000-10-13,-0.1560846796672662,0.0012755102040816,1.1844504507091946e-09,0.033381,22.940185278383566,0.142857
2000-10-16,0.7147364384042485,0.0059101654846335,3.5435726323520956e-10,0.000327,39.33637160058901,0.079082
2000-10-17,0.0297933003752446,0.0012722646310432,-3.3215624626405377e-10,-0.017932,40.5083319353576,-0.070922
2000-10-18,0.2005241963407948,0.0,-8.454461131275673e-10,-0.005808,48.63123264180134,-0.178117
2000-10-19,0.0848815856700051,0.0011837820719709,1.0293848430255463e-09,0.034743,52.75912878152435,0.307663
2000-10-20,-0.1396200531041703,0.0022172949002217,2.468222036207728e-10,0.005883,45.39289641931816,0.067772
